sample_id	chrom	start	end	cn_a	cn_b	is_clonal	is_normal	is_loh	is_wgd	is_gain	is_loss
diploid	chr2	83504968	92266269	1	1	False	False	False	False	False	False
diploid	chr2	95346816	122207005	1	1	False	False	False	False	False	False
diploid	chr2	122455038	131141569	1	1	False	False	False	False	False	False
diploid	chr2	131893348	172399050	1	1	False	False	False	False	False	False
diploid	chr2	172416376	227670180	1	1	False	False	False	False	False	False
diploid	chr2	227857497	242979500	1	1	False	False	False	False	False	False
diploid	chr3	74710	6811529	1	1	False	False	False	False	False	False
diploid	chr3	6827403	31916987	1	1	False	False	False	False	False	False
diploid	chr3	31927419	70665990	1	1	False	False	False	False	False	False
diploid	chr3	70688829	73887945	1	1	False	False	False	False	False	False
diploid	chr3	73889849	87897910	1	1	False	False	False	False	False	False
diploid	chr3	87900375	90502271	1	1	False	False	False	False	False	False
diploid	chr3	93505756	124675577	1	1	False	False	False	False	False	False
diploid	chr3	125122081	131094744	1	1	False	False	False	False	False	False
diploid	chr3	131114421	151922841	1	1	False	False	False	False	False	False
diploid	chr3	152656180	153965068	1	1	False	False	False	False	False	False
diploid	chr3	154090291	175431181	1	1	False	False	False	False	False	False
diploid	chr3	176157040	194810129	1	1	False	False	False	False	False	False
diploid	chr3	194811612	197845233	1	1	False	False	False	False	False	False
diploid	chr4	92231	49092676	1	1	False	False	False	False	False	False
diploid	chr4	52681128	77259248	1	1	False	False	False	False	False	False
diploid	chr4	77262694	174106663	1	1	False	False	False	False	False	False
diploid	chr4	174109622	176134061	1	1	False	False	False	False	False	False
diploid	chr4	176150780	190790246	1	1	False	False	False	False	False	False
diploid	chr5	859828	46098606	1	1	False	False	False	False	False	False
diploid	chr5	49441779	50699552	1	1	False	False	False	False	False	False
diploid	chr5	50700597	57309750	1	1	False	False	False	False	False	False
diploid	chr5	57318866	58367957	1	1	False	False	False	False	False	False
diploid	chr5	58382465	99928881	1	1	False	False	False	False	False	False
diploid	chr5	99929353	180685900	1	1	False	False	False	False	False	False
diploid	chr6	205696	6782298	1	1	False	False	False	False	False	False
diploid	chr6	7245458	58773345	1	1	False	False	False	False	False	False
diploid	chr6	61881006	70925185	1	1	False	False	False	False	False	False
diploid	chr6	70930894	80431894	1	1	False	False	False	False	False	False
diploid	chr6	80458909	108810565	1	1	False	False	False	False	False	False
diploid	chr6	108833037	110118776	1	1	False	False	False	False	False	False
diploid	chr6	110150990	139107230	1	1	False	False	False	False	False	False
diploid	chr6	140128723	170847498	1	1	False	False	False	False	False	False
diploid	chr7	80500	57999512	1	1	False	False	False	False	False	False
diploid	chr7	61739232	159121569	1	1	False	False	False	False	False	False
diploid	chr8	164050	29184507	1	1	False	False	False	False	False	False
diploid	chr8	29195447	43086170	1	1	False	False	False	False	False	False
diploid	chr8	46858035	48099109	1	1	False	False	False	False	False	False
diploid	chr8	48101793	96801724	1	1	False	False	False	False	False	False
diploid	chr8	96813185	101710929	1	1	False	False	False	False	False	False
diploid	chr8	101747208	124150413	1	1	False	False	False	False	False	False
diploid	chr8	124150990	145977731	1	1	False	False	False	False	False	False
diploid	chr9	242529	24842558	1	1	False	False	False	False	False	False
diploid	chr9	24891933	38773520	1	1	False	False	False	False	False	False
diploid	chr9	71037776	117123750	1	1	False	False	False	False	False	False
diploid	chr9	117124519	118244782	1	1	False	False	False	False	False	False
diploid	chr9	118279910	121034033	1	1	False	False	False	False	False	False
diploid	chr9	121142577	141068960	1	1	False	False	False	False	False	False
diploid	chr10	167852	31081029	1	1	False	False	False	False	False	False
diploid	chr10	31094499	36754332	1	1	False	False	False	False	False	False
diploid	chr10	38012289	39054567	1	1	False	False	False	False	False	False
diploid	chr10	42411044	55659939	1	1	False	False	False	False	False	False
diploid	chr10	56585587	64351581	1	1	False	False	False	False	False	False
diploid	chr10	64821923	86376297	1	1	False	False	False	False	False	False
diploid	chr10	86767662	88421457	1	1	False	False	False	False	False	False
diploid	chr10	91178000	92449965	1	1	False	False	False	False	False	False
diploid	chr10	93203980	94436947	1	1	False	False	False	False	False	False
diploid	chr10	94447558	96128383	1	1	False	False	False	False	False	False
diploid	chr10	96227408	97376115	1	1	False	False	False	False	False	False
diploid	chr10	97390533	99667593	1	1	False	False	False	False	False	False
diploid	chr10	99684342	102746231	1	1	False	False	False	False	False	False
diploid	chr10	104677662	105844219	1	1	False	False	False	False	False	False
diploid	chr10	105883395	113636895	1	1	False	False	False	False	False	False
diploid	chr10	115147900	135235890	1	1	False	False	False	False	False	False
diploid	chr11	197337	2688526	1	1	False	False	False	False	False	False
diploid	chr11	2899538	5270418	1	1	False	False	False	False	False	False
diploid	chr11	5279153	51512796	1	1	False	False	False	False	False	False
diploid	chr11	55707447	134942926	1	1	False	False	False	False	False	False
diploid	chr12	193920	9626490	1	1	False	False	False	False	False	False
diploid	chr12	9630126	23281554	1	1	False	False	False	False	False	False
diploid	chr12	23283594	29864643	1	1	False	False	False	False	False	False
diploid	chr12	29864808	34840686	1	1	False	False	False	False	False	False
diploid	chr12	37864093	48213942	1	1	False	False	False	False	False	False
diploid	chr12	48245828	49444545	1	1	False	False	False	False	False	False
diploid	chr12	49455870	53442129	1	1	False	False	False	False	False	False
diploid	chr12	53442956	133802299	1	1	False	False	False	False	False	False
diploid	chr13	19455253	40345466	1	1	False	False	False	False	False	False
diploid	chr13	40351064	74222154	1	1	False	False	False	False	False	False
diploid	chr13	74310237	114989973	1	1	False	False	False	False	False	False
diploid	chr14	20425051	37741821	1	1	False	False	False	False	False	False
diploid	chr14	38110163	51717411	1	1	False	False	False	False	False	False
diploid	chr14	52488385	56972779	1	1	False	False	False	False	False	False
diploid	chr14	57054459	73700667	1	1	False	False	False	False	False	False
diploid	chr14	73704224	107283598	1	1	False	False	False	False	False	False
diploid	chr15	20029688	45439077	1	1	False	False	False	False	False	False
diploid	chr15	45454720	102376761	1	1	False	False	False	False	False	False
diploid	chr16	143503	1778515	1	1	False	False	False	False	False	False
diploid	chr16	3213276	19243587	1	1	False	False	False	False	False	False
diploid	chr16	20245283	23039075	1	1	False	False	False	False	False	False
diploid	chr16	23043360	34461167	1	1	False	False	False	False	False	False
diploid	chr16	46486172	89998794	1	1	False	False	False	False	False	False
diploid	chr17	6157	4835852	1	1	False	False	False	False	False	False
diploid	chr17	4911239	11888059	1	1	False	False	False	False	False	False
diploid	chr17	11914615	22163680	1	1	False	False	False	False	False	False
diploid	chr17	25800562	62410447	1	1	False	False	False	False	False	False
diploid	chr17	62515017	64098545	1	1	False	False	False	False	False	False
diploid	chr17	64100060	69404223	1	1	False	False	False	False	False	False
diploid	chr17	70318866	79998444	1	1	False	False	False	False	False	False
diploid	chr18	125632	14142302	1	1	False	False	False	False	False	False
diploid	chr18	18559675	53037388	1	1	False	False	False	False	False	False
diploid	chr18	53662881	77998496	1	1	False	False	False	False	False	False
diploid	chr19	260137	6510003	1	1	False	False	False	False	False	False
diploid	chr19	6516492	8079591	1	1	False	False	False	False	False	False
diploid	chr19	8081543	16658684	1	1	False	False	False	False	False	False
diploid	chr19	16665857	24603386	1	1	False	False	False	False	False	False
diploid	chr19	27741320	59097308	1	1	False	False	False	False	False	False
diploid	chr20	20061474	26369568	1	1	False	False	False	False	False	False
diploid	chr20	29369570	62914092	1	1	False	False	False	False	False	False
diploid	chr21	15281252	38114442	1	1	False	False	False	False	False	False
diploid	chr21	38394733	39872696	1	1	False	False	False	False	False	False
diploid	chr21	40516288	42852497	1	1	False	False	False	False	False	False
diploid	chr21	42870522	48038575	1	1	False	False	False	False	False	False
diploid	chr22	16568293	49998877	1	1	False	False	False	False	False	False
internal_1	chr1	770085	16851440	1	1	False	False	False	False	False	False
internal_1	chr1	17275895	21009611	1	1	False	False	False	False	False	False
internal_1	chr1	21758505	63956746	1	1	False	False	False	False	False	False
internal_1	chr1	63988904	67207598	1	1	False	False	False	False	False	False
internal_1	chr1	67597693	69324595	1	1	False	False	False	False	False	False
internal_1	chr1	69743750	80854094	1	1	False	False	False	False	False	False
internal_1	chr1	80926312	87322286	1	1	False	False	False	False	False	False
internal_1	chr1	87473642	90953336	1	1	False	False	False	False	False	False
internal_1	chr1	92469678	94275908	1	1	False	False	False	False	False	False
internal_1	chr1	95180880	121350213	1	1	False	False	False	False	False	False
internal_1	chr1	144896319	212345669	1	1	False	False	False	False	False	False
internal_1	chr1	212354412	213356494	1	0	True	False	True	False	False	True
internal_1	chr1	213364581	249216384	1	1	False	False	False	False	False	False
internal_1	chr2	30762	11758536	1	1	False	False	False	False	False	False
internal_1	chr2	11761422	25646967	1	1	False	False	False	False	False	False
internal_1	chr2	26558294	27685014	1	1	False	False	False	False	False	False
internal_1	chr2	27688601	28780313	1	1	False	False	False	False	False	False
internal_1	chr2	28789884	31276325	1	1	False	False	False	False	False	False
internal_1	chr2	31280138	47368754	1	1	False	False	False	False	False	False
internal_1	chr2	47371933	56978709	1	1	False	False	False	False	False	False
internal_1	chr2	57230838	58306811	1	1	False	False	False	False	False	False
internal_1	chr2	58309374	77420661	1	0	False	False	True	False	False	True
internal_1	chr2	77429248	80057523	1	1	False	False	False	False	False	False
internal_1	chr2	80062846	83008205	1	1	False	False	False	False	False	False
internal_1	chr2	83504968	92266269	1	1	False	False	False	False	False	False
internal_1	chr2	95346816	122207005	1	1	False	False	False	False	False	False
internal_1	chr2	122455038	131141569	1	1	False	False	False	False	False	False
internal_1	chr2	131893348	172399050	1	1	False	False	False	False	False	False
internal_1	chr2	172416376	227670180	1	1	False	False	False	False	False	False
internal_1	chr2	227857497	242979500	1	1	False	False	False	False	False	False
internal_1	chr3	74710	6811529	1	1	False	False	False	False	False	False
internal_1	chr3	6827403	31916987	1	1	False	False	False	False	False	False
internal_1	chr3	31927419	70665990	1	1	False	False	False	False	False	False
internal_1	chr3	70688829	73887945	1	1	False	False	False	False	False	False
internal_1	chr3	73889849	87897910	1	1	False	False	False	False	False	False
internal_1	chr3	87900375	90502271	1	1	False	False	False	False	False	False
internal_1	chr3	93505756	124675577	1	1	False	False	False	False	False	False
internal_1	chr3	125122081	131094744	1	1	False	False	False	False	False	False
internal_1	chr3	131114421	151922841	1	1	False	False	False	False	False	False
internal_1	chr3	152656180	153965068	1	1	False	False	False	False	False	False
internal_1	chr3	154090291	175431181	1	1	False	False	False	False	False	False
internal_1	chr3	176157040	194810129	1	1	False	False	False	False	False	False
internal_1	chr3	194811612	197845233	1	1	False	False	False	False	False	False
internal_1	chr4	92231	49092676	1	1	False	False	False	False	False	False
internal_1	chr4	52681128	77259248	1	1	False	False	False	False	False	False
internal_1	chr4	77262694	174106663	1	1	False	False	False	False	False	False
internal_1	chr4	174109622	176134061	1	1	False	False	False	False	False	False
internal_1	chr4	176150780	190790246	1	1	False	False	False	False	False	False
internal_1	chr5	859828	46098606	1	1	False	False	False	False	False	False
internal_1	chr5	49441779	50699552	1	1	False	False	False	False	False	False
internal_1	chr5	50700597	57309750	1	1	False	False	False	False	False	False
internal_1	chr5	57318866	58367957	1	1	False	False	False	False	False	False
internal_1	chr5	58382465	99928881	1	1	False	False	False	False	False	False
internal_1	chr5	99929353	180685900	1	1	False	False	False	False	False	False
internal_1	chr6	205696	6782298	1	1	False	False	False	False	False	False
internal_1	chr6	7245458	58773345	1	1	False	False	False	False	False	False
internal_1	chr6	61881006	70925185	1	1	False	False	False	False	False	False
internal_1	chr6	70930894	80431894	1	1	False	False	False	False	False	False
internal_1	chr6	80458909	108810565	1	1	False	False	False	False	False	False
internal_1	chr6	108833037	110118776	1	1	False	False	False	False	False	False
internal_1	chr6	110150990	139107230	1	1	False	False	False	False	False	False
internal_1	chr6	140128723	170847498	1	1	False	False	False	False	False	False
internal_1	chr7	80500	57999512	1	1	False	False	False	False	False	False
internal_1	chr7	61739232	159121569	1	1	False	False	False	False	False	False
internal_1	chr8	164050	29184507	1	0	False	False	True	False	False	True
internal_1	chr8	29195447	43086170	1	1	False	False	False	False	False	False
internal_1	chr8	46858035	48099109	1	1	False	False	False	False	False	False
internal_1	chr8	48101793	96801724	1	1	False	False	False	False	False	False
internal_1	chr8	96813185	101710929	1	1	False	False	False	False	False	False
internal_1	chr8	101747208	124150413	1	1	False	False	False	False	False	False
internal_1	chr8	124150990	145977731	1	1	False	False	False	False	False	False
internal_1	chr9	242529	24842558	1	1	False	False	False	False	False	False
internal_1	chr9	24891933	38773520	1	1	False	False	False	False	False	False
internal_1	chr9	71037776	117123750	1	1	False	False	False	False	False	False
internal_1	chr9	117124519	118244782	1	0	False	False	True	False	False	True
internal_1	chr9	118279910	121034033	1	1	False	False	False	False	False	False
internal_1	chr9	121142577	141068960	1	1	False	False	False	False	False	False
internal_1	chr10	167852	31081029	1	1	False	False	False	False	False	False
internal_1	chr10	31094499	36754332	1	1	False	False	False	False	False	False
internal_1	chr10	38012289	39054567	1	1	False	False	False	False	False	False
internal_1	chr10	42411044	55659939	1	1	False	False	False	False	False	False
internal_1	chr10	56585587	64351581	1	1	False	False	False	False	False	False
internal_1	chr10	64821923	86376297	1	1	False	False	False	False	False	False
internal_1	chr10	86767662	88421457	1	0	False	False	True	False	False	True
internal_1	chr10	91178000	92449965	1	1	False	False	False	False	False	False
internal_1	chr10	93203980	94436947	1	1	False	False	False	False	False	False
internal_1	chr10	94447558	96128383	1	0	False	False	True	False	False	True
internal_1	chr10	96227408	97376115	1	1	False	False	False	False	False	False
internal_1	chr10	97390533	99667593	1	0	False	False	True	False	False	True
internal_1	chr10	99684342	102746231	1	1	False	False	False	False	False	False
internal_1	chr10	104677662	105844219	1	0	False	False	True	False	False	True
internal_1	chr10	105883395	113636895	1	1	False	False	False	False	False	False
internal_1	chr10	115147900	135235890	1	1	False	False	False	False	False	False
internal_1	chr11	197337	2688526	1	1	False	False	False	False	False	False
internal_1	chr11	2899538	5270418	1	1	False	False	False	False	False	False
internal_1	chr11	5279153	51512796	1	1	False	False	False	False	False	False
internal_1	chr11	55707447	134942926	1	1	False	False	False	False	False	False
internal_1	chr12	193920	9626490	1	0	False	False	True	False	False	True
internal_1	chr12	9630126	23281554	1	0	False	False	True	False	False	True
internal_1	chr12	23283594	29864643	1	0	False	False	True	False	False	True
internal_1	chr12	29864808	34840686	1	0	False	False	True	False	False	True
internal_1	chr12	37864093	48213942	1	0	False	False	True	False	False	True
internal_1	chr12	48245828	49444545	1	0	False	False	True	False	False	True
internal_1	chr12	49455870	53442129	1	0	False	False	True	False	False	True
internal_1	chr12	53442956	133802299	1	1	False	False	False	False	False	False
internal_1	chr13	19455253	40345466	1	1	False	False	False	False	False	False
internal_1	chr13	40351064	74222154	1	1	False	False	False	False	False	False
internal_1	chr13	74310237	114989973	1	1	False	False	False	False	False	False
internal_1	chr14	20425051	37741821	1	1	False	False	False	False	False	False
internal_1	chr14	38110163	51717411	1	1	False	False	False	False	False	False
internal_1	chr14	52488385	56972779	1	1	False	False	False	False	False	False
internal_1	chr14	57054459	73700667	1	1	False	False	False	False	False	False
internal_1	chr14	73704224	107283598	1	1	False	False	False	False	False	False
internal_1	chr15	20029688	45439077	1	1	False	False	False	False	False	False
internal_1	chr15	45454720	102376761	1	1	False	False	False	False	False	False
internal_1	chr16	143503	1778515	1	1	False	False	False	False	False	False
internal_1	chr16	3213276	19243587	1	1	False	False	False	False	False	False
internal_1	chr16	20245283	23039075	1	1	False	False	False	False	False	False
internal_1	chr16	23043360	34461167	1	1	False	False	False	False	False	False
internal_1	chr16	46486172	89998794	1	1	False	False	False	False	False	False
internal_1	chr17	6157	4835852	1	1	False	False	False	False	False	False
internal_1	chr17	4911239	11888059	1	0	False	False	True	False	False	True
internal_1	chr17	11914615	22163680	1	1	False	False	False	False	False	False
internal_1	chr17	25800562	62410447	1	1	False	False	False	False	False	False
internal_1	chr17	62515017	64098545	1	0	False	False	True	False	False	True
internal_1	chr17	64100060	69404223	1	1	False	False	False	False	False	False
internal_1	chr17	70318866	79998444	1	1	False	False	False	False	False	False
internal_1	chr18	125632	14142302	1	1	False	False	False	False	False	False
internal_1	chr18	18559675	53037388	1	1	False	False	False	False	False	False
internal_1	chr18	53662881	77998496	1	1	False	False	False	False	False	False
internal_1	chr19	260137	6510003	1	1	False	False	False	False	False	False
internal_1	chr19	6516492	8079591	1	1	False	False	False	False	False	False
internal_1	chr19	8081543	16658684	1	1	False	False	False	False	False	False
internal_1	chr19	16665857	24603386	1	1	False	False	False	False	False	False
internal_1	chr19	27741320	59097308	1	1	False	False	False	False	False	False
internal_1	chr20	20061474	26369568	1	1	False	False	False	False	False	False
internal_1	chr20	29369570	62914092	1	1	False	False	False	False	False	False
internal_1	chr21	15281252	38114442	1	1	False	False	False	False	False	False
internal_1	chr21	38394733	39872696	1	1	False	False	False	False	False	False
internal_1	chr21	40516288	42852497	1	1	False	False	False	False	False	False
internal_1	chr21	42870522	48038575	1	1	False	False	False	False	False	False
internal_1	chr22	16568293	49998877	1	1	False	False	False	False	False	False
internal_2	chr1	770085	16851440	2	1	False	False	False	True	False	True
internal_2	chr1	17275895	21009611	2	1	False	False	False	True	False	True
internal_2	chr1	21758505	63956746	2	1	False	False	False	True	False	True
internal_2	chr1	63988904	67207598	2	1	False	False	False	True	False	True
internal_2	chr1	67597693	69324595	2	1	False	False	False	True	False	True
internal_2	chr1	69743750	80854094	2	1	False	False	False	True	False	True
internal_2	chr1	80926312	87322286	2	0	False	False	True	True	False	True
internal_2	chr1	87473642	90953336	2	1	False	False	False	True	False	True
internal_2	chr1	92469678	94275908	2	1	False	False	False	True	False	True
internal_2	chr1	95180880	121350213	2	1	False	False	False	True	False	True
internal_2	chr1	144896319	212345669	2	1	False	False	False	True	False	True
internal_2	chr1	212354412	213356494	1	0	True	False	False	True	False	True
internal_2	chr1	213364581	249216384	2	1	False	False	False	True	False	True
internal_2	chr2	30762	11758536	2	2	False	False	False	True	False	False
internal_2	chr2	11761422	25646967	2	2	False	False	False	True	False	False
internal_2	chr2	26558294	27685014	2	2	False	False	False	True	False	False
internal_2	chr2	27688601	28780313	2	2	False	False	False	True	False	False
internal_2	chr2	28789884	31276325	2	2	False	False	False	True	False	False
internal_2	chr2	31280138	47368754	2	2	False	False	False	True	False	False
internal_2	chr2	47371933	56978709	2	2	False	False	False	True	False	False
internal_2	chr2	57230838	58306811	2	2	False	False	False	True	False	False
internal_2	chr2	58309374	77420661	2	0	False	False	False	True	False	True
internal_2	chr2	77429248	80057523	2	2	False	False	False	True	False	False
internal_2	chr2	80062846	83008205	2	2	False	False	False	True	False	False
internal_2	chr2	83504968	92266269	2	2	False	False	False	True	False	False
internal_2	chr2	95346816	122207005	2	2	False	False	False	True	False	False
internal_2	chr2	122455038	131141569	2	2	False	False	False	True	False	False
internal_2	chr2	131893348	172399050	2	2	False	False	False	True	False	False
internal_2	chr2	172416376	227670180	2	2	False	False	False	True	False	False
internal_2	chr2	227857497	242979500	2	2	False	False	False	True	False	False
internal_2	chr3	74710	6811529	2	2	False	False	False	True	False	False
internal_2	chr3	6827403	31916987	2	2	False	False	False	True	False	False
internal_2	chr3	31927419	70665990	2	2	False	False	False	True	False	False
internal_2	chr3	70688829	73887945	2	2	False	False	False	True	False	False
internal_2	chr3	73889849	87897910	2	2	False	False	False	True	False	False
internal_2	chr3	87900375	90502271	2	2	False	False	False	True	False	False
internal_2	chr3	93505756	124675577	2	2	False	False	False	True	False	False
internal_2	chr3	125122081	131094744	2	2	False	False	False	True	False	False
internal_2	chr3	131114421	151922841	2	2	False	False	False	True	False	False
internal_2	chr3	152656180	153965068	2	2	False	False	False	True	False	False
internal_2	chr3	154090291	175431181	2	2	False	False	False	True	False	False
internal_2	chr3	176157040	194810129	2	2	False	False	False	True	False	False
internal_2	chr3	194811612	197845233	2	2	False	False	False	True	False	False
internal_2	chr4	92231	49092676	2	2	False	False	False	True	False	False
internal_2	chr4	52681128	77259248	2	2	False	False	False	True	False	False
internal_2	chr4	77262694	174106663	2	2	False	False	False	True	False	False
internal_2	chr4	174109622	176134061	2	2	False	False	False	True	False	False
internal_2	chr4	176150780	190790246	2	2	False	False	False	True	False	False
internal_2	chr5	859828	46098606	2	2	False	False	False	True	False	False
internal_2	chr5	49441779	50699552	2	2	False	False	False	True	False	False
internal_2	chr5	50700597	57309750	2	2	False	False	False	True	False	False
internal_2	chr5	57318866	58367957	3	2	False	False	False	True	True	False
internal_2	chr5	58382465	99928881	2	2	False	False	False	True	False	False
internal_2	chr5	99929353	180685900	2	2	False	False	False	True	False	False
internal_2	chr6	205696	6782298	2	1	False	False	False	True	False	True
internal_2	chr6	7245458	58773345	2	1	False	False	False	True	False	True
internal_2	chr6	61881006	70925185	2	1	False	False	False	True	False	True
internal_2	chr6	70930894	80431894	2	1	False	False	False	True	False	True
internal_2	chr6	80458909	108810565	2	0	False	False	True	True	False	True
internal_2	chr6	108833037	110118776	2	1	False	False	False	True	False	True
internal_2	chr6	110150990	139107230	2	1	False	False	False	True	False	True
internal_2	chr6	140128723	170847498	2	1	False	False	False	True	False	True
internal_2	chr7	80500	57999512	2	2	False	False	False	True	False	False
internal_2	chr7	61739232	159121569	2	2	False	False	False	True	False	False
internal_2	chr8	164050	29184507	3	0	False	False	False	True	True	True
internal_2	chr8	29195447	43086170	2	2	False	False	False	True	False	False
internal_2	chr8	46858035	48099109	2	2	False	False	False	True	False	False
internal_2	chr8	48101793	96801724	2	2	False	False	False	True	False	False
internal_2	chr8	96813185	101710929	2	2	False	False	False	True	False	False
internal_2	chr8	101747208	124150413	2	2	False	False	False	True	False	False
internal_2	chr8	124150990	145977731	2	2	False	False	False	True	False	False
internal_2	chr9	242529	24842558	2	2	False	False	False	True	False	False
internal_2	chr9	24891933	38773520	2	2	False	False	False	True	False	False
internal_2	chr9	71037776	117123750	2	2	False	False	False	True	False	False
internal_2	chr9	117124519	118244782	2	0	False	False	False	True	False	True
internal_2	chr9	118279910	121034033	2	2	False	False	False	True	False	False
internal_2	chr9	121142577	141068960	2	2	False	False	False	True	False	False
internal_2	chr10	167852	31081029	2	2	False	False	False	True	False	False
internal_2	chr10	31094499	36754332	2	2	False	False	False	True	False	False
internal_2	chr10	38012289	39054567	2	2	False	False	False	True	False	False
internal_2	chr10	42411044	55659939	2	2	False	False	False	True	False	False
internal_2	chr10	56585587	64351581	2	2	False	False	False	True	False	False
internal_2	chr10	64821923	86376297	2	2	False	False	False	True	False	False
internal_2	chr10	86767662	88421457	2	0	False	False	False	True	False	True
internal_2	chr10	91178000	92449965	2	2	False	False	False	True	False	False
internal_2	chr10	93203980	94436947	2	2	False	False	False	True	False	False
internal_2	chr10	94447558	96128383	2	0	False	False	False	True	False	True
internal_2	chr10	96227408	97376115	2	2	False	False	False	True	False	False
internal_2	chr10	97390533	99667593	3	0	False	False	False	True	True	True
internal_2	chr10	99684342	102746231	2	2	False	False	False	True	False	False
internal_2	chr10	104677662	105844219	2	0	False	False	False	True	False	True
internal_2	chr10	105883395	113636895	2	2	False	False	False	True	False	False
internal_2	chr10	115147900	135235890	2	2	False	False	False	True	False	False
internal_2	chr11	197337	2688526	2	1	False	False	False	True	False	True
internal_2	chr11	2899538	5270418	2	1	False	False	False	True	False	True
internal_2	chr11	5279153	51512796	2	1	False	False	False	True	False	True
internal_2	chr11	55707447	134942926	2	1	False	False	False	True	False	True
internal_2	chr12	193920	9626490	2	0	False	False	False	True	False	True
internal_2	chr12	9630126	23281554	2	0	False	False	False	True	False	True
internal_2	chr12	23283594	29864643	2	0	False	False	False	True	False	True
internal_2	chr12	29864808	34840686	2	0	False	False	False	True	False	True
internal_2	chr12	37864093	48213942	2	0	False	False	False	True	False	True
internal_2	chr12	48245828	49444545	2	0	False	False	False	True	False	True
internal_2	chr12	49455870	53442129	2	0	False	False	False	True	False	True
internal_2	chr12	53442956	133802299	2	2	False	False	False	True	False	False
internal_2	chr13	19455253	40345466	2	1	False	False	False	True	False	True
internal_2	chr13	40351064	74222154	2	0	False	False	True	True	False	True
internal_2	chr13	74310237	114989973	2	1	False	False	False	True	False	True
internal_2	chr14	20425051	37741821	2	1	False	False	False	True	False	True
internal_2	chr14	38110163	51717411	2	1	False	False	False	True	False	True
internal_2	chr14	52488385	56972779	2	1	False	False	False	True	False	True
internal_2	chr14	57054459	73700667	2	1	False	False	False	True	False	True
internal_2	chr14	73704224	107283598	2	1	False	False	False	True	False	True
internal_2	chr15	20029688	45439077	2	1	False	False	False	True	False	True
internal_2	chr15	45454720	102376761	2	1	False	False	False	True	False	True
internal_2	chr16	143503	1778515	2	1	False	False	False	True	False	True
internal_2	chr16	3213276	19243587	2	1	False	False	False	True	False	True
internal_2	chr16	20245283	23039075	2	1	False	False	False	True	False	True
internal_2	chr16	23043360	34461167	2	1	False	False	False	True	False	True
internal_2	chr16	46486172	89998794	2	1	False	False	False	True	False	True
internal_2	chr17	6157	4835852	2	2	False	False	False	True	False	False
internal_2	chr17	4911239	11888059	2	0	False	False	False	True	False	True
internal_2	chr17	11914615	22163680	2	2	False	False	False	True	False	False
internal_2	chr17	25800562	62410447	2	2	False	False	False	True	False	False
internal_2	chr17	62515017	64098545	2	0	False	False	False	True	False	True
internal_2	chr17	64100060	69404223	2	2	False	False	False	True	False	False
internal_2	chr17	70318866	79998444	2	2	False	False	False	True	False	False
internal_2	chr18	125632	14142302	2	2	False	False	False	True	False	False
internal_2	chr18	18559675	53037388	2	2	False	False	False	True	False	False
internal_2	chr18	53662881	77998496	2	2	False	False	False	True	False	False
internal_2	chr19	260137	6510003	2	1	False	False	False	True	False	True
internal_2	chr19	6516492	8079591	2	0	False	False	True	True	False	True
internal_2	chr19	8081543	16658684	2	1	False	False	False	True	False	True
internal_2	chr19	16665857	24603386	2	1	False	False	False	True	False	True
internal_2	chr19	27741320	59097308	2	1	False	False	False	True	False	True
internal_2	chr20	20061474	26369568	2	2	False	False	False	True	False	False
internal_2	chr20	29369570	62914092	2	2	False	False	False	True	False	False
internal_2	chr21	15281252	38114442	2	2	False	False	False	True	False	False
internal_2	chr21	38394733	39872696	2	2	False	False	False	True	False	False
internal_2	chr21	40516288	42852497	2	1	False	False	False	True	False	True
internal_2	chr21	42870522	48038575	2	2	False	False	False	True	False	False
internal_2	chr22	16568293	49998877	2	2	False	False	False	True	False	False
internal_3	chr1	770085	16851440	2	1	False	False	False	False	False	False
internal_3	chr1	17275895	21009611	2	1	False	False	False	False	False	False
internal_3	chr1	21758505	63956746	2	1	False	False	False	False	False	False
internal_3	chr1	63988904	67207598	2	1	False	False	False	False	False	False
internal_3	chr1	67597693	69324595	2	1	False	False	False	False	False	False
internal_3	chr1	69743750	80854094	2	1	False	False	False	False	False	False
internal_3	chr1	80926312	87322286	1	0	False	False	False	False	False	False
internal_3	chr1	87473642	90953336	2	1	False	False	False	False	False	False
internal_3	chr1	92469678	94275908	2	1	False	False	False	False	False	False
internal_3	chr1	95180880	121350213	2	1	False	False	False	False	False	False
internal_3	chr1	144896319	212345669	2	1	False	False	False	False	False	False
internal_3	chr1	212354412	213356494	1	0	True	False	False	False	False	False
internal_3	chr1	213364581	249216384	2	1	False	False	False	False	False	False
internal_3	chr2	30762	11758536	2	2	False	False	False	False	False	False
internal_3	chr2	11761422	25646967	2	2	False	False	False	False	False	False
internal_3	chr2	26558294	27685014	2	2	False	False	False	False	False	False
internal_3	chr2	27688601	28780313	2	2	False	False	False	False	False	False
internal_3	chr2	28789884	31276325	2	2	False	False	False	False	False	False
internal_3	chr2	31280138	47368754	2	2	False	False	False	False	False	False
internal_3	chr2	47371933	56978709	2	2	False	False	False	False	False	False
internal_3	chr2	57230838	58306811	2	2	False	False	False	False	False	False
internal_3	chr2	58309374	77420661	2	0	False	False	False	False	False	False
internal_3	chr2	77429248	80057523	2	2	False	False	False	False	False	False
internal_3	chr2	80062846	83008205	2	2	False	False	False	False	False	False
internal_3	chr2	83504968	92266269	2	2	False	False	False	False	False	False
